model	position	layer	train_n	val_n	test_n	val_auroc	val_recall	val_fpr	test_auroc	test_auprc	test_recall	test_fpr	threshold	reasoningshield_test_n	reasoningshield_test_auroc	reasoningshield_test_auprc	reasoningshield_test_recall	reasoningshield_test_fpr
linear	pause_1	21	8884	1128	1135	0.9453125	0.621428571429	0.0495283018868	0.955574827772	0.857041532142	0.6735395189	0.0509478672986	0.873107492924	1722	0.84623675807	0.67308628339	0.479611650485	0.096106048053
linear	pause_1	22	8884	1128	1135	0.945872641509	0.65	0.0495283018868	0.955281672937	0.858187649618	0.659793814433	0.0473933649289	0.87847495079	1722	0.840631912549	0.66658591608	0.46213592233	0.0944490472245
linear	pause_1	24	8884	1128	1135	0.952467991914	0.678571428571	0.0495283018868	0.958168433739	0.864232984333	0.694158075601	0.0473933649289	0.876184761524	1722	0.8493416237	0.683721893737	0.491262135922	0.09942004971
linear	pause_1	25	8884	1128	1135	0.949372473046	0.628571428571	0.0483490566038	0.957455904627	0.862982922154	0.666666666667	0.0438388625592	0.88682281971	1722	0.847340352796	0.676303804283	0.460194174757	0.0869925434963
linear	pause_1	28	8884	1128	1135	0.952307951482	0.653571428571	0.0495283018868	0.95974821257	0.872453442088	0.683848797251	0.0438388625592	0.883597791195	1722	0.856476379695	0.701444987927	0.483495145631	0.0811930405965
linear	pause_1	32	8884	1128	1135	0.955883591644	0.660714285714	0.0471698113208	0.959801143304	0.877318979843	0.683848797251	0.0438388625592	0.882576286793	1722	0.861804522164	0.698202150669	0.460194174757	0.0654515327258
linear	pause_2	7	8884	1128	1135	0.948382749326	0.642857142857	0.0495283018868	0.951210078012	0.865252319195	0.690721649485	0.0485781990521	0.872279286385	1722	0.840818526235	0.664003375858	0.440776699029	0.0803645401823
linear	pause_2	8	8884	1128	1135	0.947308793801	0.667857142857	0.0483490566038	0.951425872543	0.86063922977	0.721649484536	0.0521327014218	0.87	1722	0.853025635251	0.684557124387	0.493203883495	0.082850041425
linear	pause_2	14	8884	1128	1135	0.948172169811	0.671428571429	0.0483490566038	0.954088695624	0.853475956347	0.714776632302	0.0497630331754	0.855612337589	1722	0.852940372101	0.686485429583	0.541747572816	0.106048053024
linear	pause_2	16	8884	1128	1135	0.950370619946	0.660714285714	0.0459905660377	0.956071562352	0.848751449423	0.714776632302	0.0592417061611	0.864167332649	1722	0.85987725324	0.694227375119	0.530097087379	0.09942004971
linear	pause_2	17	8884	1128	1135	0.953529312668	0.664285714286	0.0495283018868	0.957765345841	0.855021892335	0.72852233677	0.0556872037915	0.867949426174	1722	0.857887243507	0.692648792377	0.514563106796	0.104391052196
linear	pause_2	20	8884	1128	1135	0.956330020216	0.65	0.0412735849057	0.958135860979	0.859893457309	0.704467353952	0.0497630331754	0.89	1722	0.864618206096	0.712238445642	0.502912621359	0.0737365368683
linear	pause_2	21	8884	1128	1135	0.952813342318	0.660714285714	0.0495283018868	0.957529193336	0.859647360121	0.718213058419	0.0568720379147	0.874592363834	1722	0.865379139486	0.71517521895	0.533980582524	0.079536039768
linear	pause_2	22	8884	1128	1135	0.954350572776	0.664285714286	0.0495283018868	0.957073174704	0.86187712613	0.711340206186	0.0604265402844	0.867329657078	1722	0.86398436306	0.714152099255	0.539805825243	0.0845070422535
linear	pause_2	24	8884	1128	1135	0.956869103774	0.667857142857	0.0483490566038	0.959605706747	0.86625261243	0.72852233677	0.0568720379147	0.873582541943	1722	0.863680311452	0.711497830635	0.557281553398	0.0878210439105
linear	pause_2	25	8884	1128	1135	0.955432951482	0.646428571429	0.0495283018868	0.959214833635	0.868340123055	0.711340206186	0.053317535545	0.877663195133	1722	0.859830599818	0.703894063592	0.539805825243	0.079536039768
linear	pause_2	28	8884	1128	1135	0.958128369272	0.692857142857	0.0471698113208	0.962626830182	0.879629970036	0.725085910653	0.053317535545	0.887746691704	1722	0.869919000008	0.713805815703	0.522330097087	0.0787075393538
linear	pause_2	32	8884	1128	1135	0.956561657682	0.657142857143	0.0483490566038	0.959056041433	0.8573307911	0.721649484536	0.0473933649289	0.86987644434	1722	0.872221105043	0.707415057077	0.483495145631	0.069594034797
linear	post_pause_1	7	8884	1128	1135	0.950496967655	0.692857142857	0.0495283018868	0.956456328073	0.864711909868	0.707903780069	0.053317535545	0.871572315693	1722	0.86124146363	0.713911609254	0.46213592233	0.0621375310688
linear	post_pause_1	8	8884	1128	1135	0.952021563342	0.675	0.0495283018868	0.957637090601	0.878683674682	0.694158075601	0.0473933649289	0.873654007912	1722	0.86406962621	0.711612011166	0.44854368932	0.056338028169
linear	post_pause_1	14	8884	1128	1135	0.965262803235	0.807142857143	0.0483490566038	0.966826680347	0.893707856435	0.828178694158	0.0663507109005	0.8	1722	0.879511908688	0.737186822988	0.650485436893	0.096106048053
linear	post_pause_1	16	8884	1128	1135	0.970632580863	0.842857142857	0.0448113207547	0.969098630315	0.906821303285	0.865979381443	0.0663507109005	0.816387832165	1722	0.872520330435	0.733693760765	0.6	0.0911350455675
linear	post_pause_1	17	8884	1128	1135	0.972329851752	0.867857142857	0.0471698113208	0.965857640755	0.899693516637	0.855670103093	0.074644549763	0.787805199623	1722	0.896474449208	0.768003112476	0.68932038835	0.108533554267
linear	post_pause_1	20	8884	1128	1135	0.971980289757	0.878571428571	0.0495283018868	0.966716747284	0.901376698444	0.848797250859	0.0805687203791	0.785065233707	1722	0.889061381424	0.766704702348	0.67572815534	0.11101905551
linear	post_pause_1	21	8884	1128	1135	0.973033187332	0.871428571429	0.0495283018868	0.969330711226	0.908160933054	0.845360824742	0.0699052132701	0.799656391144	1722	0.885190756188	0.766616890029	0.656310679612	0.101905550953
linear	post_pause_1	22	8884	1128	1135	0.970944238544	0.871428571429	0.0471698113208	0.968459389912	0.906054603286	0.831615120275	0.0675355450237	0.804019033909	1722	0.875142574464	0.754150655724	0.633009708738	0.0936205468103
linear	post_pause_1	24	8884	1128	1135	0.97244777628	0.885714285714	0.0495283018868	0.969318496441	0.904869202288	0.855670103093	0.0699052132701	0.806564748287	1722	0.880255145953	0.758969987299	0.617475728155	0.096106048053
linear	post_pause_1	25	8884	1128	1135	0.970847371968	0.867857142857	0.0483490566038	0.970230533705	0.906914903201	0.838487972509	0.0687203791469	0.807198822498	1722	0.873701144618	0.753368099073	0.619417475728	0.102734051367
linear	post_pause_1	28	8884	1128	1135	0.97102425876	0.882142857143	0.0459905660377	0.969607579681	0.907370350489	0.85910652921	0.0758293838863	0.798798501492	1722	0.885004142502	0.770451330252	0.667961165049	0.104391052196
linear	post_pause_1	32	8884	1128	1135	0.969659703504	0.853571428571	0.0412735849057	0.968858406215	0.895730790174	0.841924398625	0.0734597156398	0.83725553751	1722	0.889117687277	0.763505654774	0.673786407767	0.0919635459818
linear	post_pause_2	7	8884	1128	1135	0.954203167116	0.696428571429	0.0495283018868	0.959503916874	0.87386494609	0.749140893471	0.0450236966825	0.86998540163	1722	0.860889149862	0.713510489754	0.469902912621	0.0621375310688
linear	post_pause_2	8	8884	1128	1135	0.951410882749	0.685714285714	0.0483490566038	0.952814286412	0.866649530219	0.731958762887	0.0462085308057	0.88	1722	0.866233379719	0.72616914468	0.46213592233	0.0588235294118
linear	post_pause_2	14	8884	1128	1135	0.96605458221	0.814285714286	0.0495283018868	0.962183026335	0.897322726537	0.821305841924	0.0580568720379	0.829153716564	1722	0.900752085327	0.793788365105	0.700970873786	0.096106048053
